Country,Province,city,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,Ohio,Butler,-84.57388716,39.44012838,59,1,0,4/4/20 23:34
US,Pennsylvania,Butler,-79.91351055,40.91152759,84,2,0,4/4/20 23:34
US,California,Butte,-121.6005252,39.66727762,11,0,0,4/4/20 23:34
US,Georgia,Butts,-83.95435040000001,33.283094500000004,10,0,0,4/4/20 23:34
US,North Carolina,Cabarrus,-80.55267168,35.3877799,65,1,0,4/4/20 23:34
US,West Virginia,Cabell,-82.23855912,38.42424062,5,0,0,4/4/20 23:34
US,Utah,Cache,-111.74436670000001,41.72330587,16,0,0,4/4/20 23:34
US,Louisiana,Caddo,-93.88375652,32.57991587,598,10,0,4/4/20 23:34
US,Oklahoma,Caddo,-98.37534464,35.17364557,4,0,0,4/4/20 23:34
US,California,Calaveras,-120.55291299999999,38.20537103,4,0,0,4/4/20 23:34
US,Louisiana,Calcasieu,-93.35400434,30.22931235,135,3,0,4/4/20 23:34
US,Kentucky,Caldwell,-87.86948214,37.14749129,3,0,0,4/4/20 23:34
US,Louisiana,Caldwell,-92.11752148,32.0902519,3,0,0,4/4/20 23:34
US,Missouri,Caldwell,-93.98308093,39.65620858,1,0,0,4/4/20 23:34
US,North Carolina,Caldwell,-81.54799522,35.95204977,5,0,0,4/4/20 23:34
US,Texas,Caldwell,-97.61814775,29.83668859,3,0,0,4/4/20 23:34
US,Vermont,Caledonia,-72.10314651,44.46548598,5,0,0,4/4/20 23:34
US,Alabama,Calhoun,-85.82630386,33.77483727,21,0,0,4/4/20 23:34
US,Florida,Calhoun,-85.19394153,30.40666734,3,0,0,4/4/20 23:34
US,Georgia,Calhoun,-84.62725131,31.53169785,11,1,0,4/4/20 23:34
US,Michigan,Calhoun,-85.00493569,42.24633834,34,1,0,4/4/20 23:34
US,Mississippi,Calhoun,-89.33686647,33.93683395,4,0,0,4/4/20 23:34
US,South Carolina,Calhoun,-80.77722168,33.66926881,4,1,0,4/4/20 23:34
US,Texas,Calhoun,-96.61633945,28.47048236,8,0,0,4/4/20 23:34
US,Missouri,Callaway,-91.92186505,38.83674754,18,0,0,4/4/20 23:34
US,Kentucky,Calloway,-88.2731593,36.62093411,5,0,0,4/4/20 23:34
US,Wisconsin,Calumet,-88.21780273,44.0816316,3,0,0,4/4/20 23:34
US,Maryland,Calvert,-76.56820632,38.53961642,33,1,0,4/4/20 23:34
US,Idaho,Camas,-114.8065892,43.46665742,1,0,0,4/4/20 23:34
US,Pennsylvania,Cambria,-78.71377428,40.49527404,6,0,0,4/4/20 23:34
US,Georgia,Camden,-81.66601818,30.92951916,6,0,0,4/4/20 23:34
US,Missouri,Camden,-92.76083747,38.02199522,20,1,0,4/4/20 23:34
US,New Jersey,Camden,-74.96388753,39.80343818,481,8,0,4/4/20 23:34
US,Pennsylvania,Cameron,-78.20376845,41.43625568,1,0,0,4/4/20 23:34
US,Texas,Cameron,-97.48140372,26.14524221,62,0,0,4/4/20 23:34
US,Texas,Camp,-94.97790104,32.97195142,1,0,0,4/4/20 23:34
US,Kentucky,Campbell,-84.37875208,38.94384345,12,1,0,4/4/20 23:34
US,Tennessee,Campbell,-84.15108559999999,36.40355516,5,0,0,4/4/20 23:34
US,Virginia,Campbell,-79.09678609,37.20553386,2,0,0,4/4/20 23:34
US,Wyoming,Campbell,-105.54744040000001,44.24886082,7,0,0,4/4/20 23:34
US,Oklahoma,Canadian,-97.98465569,35.5426055,32,1,0,4/4/20 23:34
US,Georgia,Candler,-82.07702563,32.40209349,1,0,0,4/4/20 23:34
US,Tennessee,Cannon,-86.05738983,35.80990797,4,0,0,4/4/20 23:34
US,Idaho,Canyon,-116.70954990000001,43.61970148,89,1,0,4/4/20 23:34
US,Missouri,Cape Girardeau,-89.6843587,37.38489388,16,0,0,4/4/20 23:34
US,New Jersey,Cape May,-74.80170244,39.15008829,50,0,0,4/4/20 23:34
US,Montana,Carbon,-109.0274047,45.22850116,1,0,0,4/4/20 23:34
US,Pennsylvania,Carbon,-75.7068525,40.91545395,46,1,0,4/4/20 23:34
US,Utah,Carbon,-110.58725120000001,39.64834818,1,0,0,4/4/20 23:34
US,Wyoming,Carbon,-106.9326084,41.69357844,4,0,0,4/4/20 23:34
US,Minnesota,Carlton,-92.67601019,46.59180601,8,0,0,4/4/20 23:34
US,Maryland,Caroline,-75.82904158,38.87172293,4,0,0,4/4/20 23:34
US,Virginia,Caroline,-77.34901405,38.02679129,1,0,0,4/4/20 23:34
US,Arkansas,Carroll,-93.54270261,36.340385600000005,1,0,0,4/4/20 23:34
US,Georgia,Carroll,-85.07976677,33.58138199,149,2,0,4/4/20 23:34
US,Illinois,Carroll,-89.93395545,42.06823429,4,1,0,4/4/20 23:34
US,Indiana,Carroll,-86.56198812,40.580783200000006,3,0,0,4/4/20 23:34
US,Iowa,Carroll,-94.86032705,42.03617207,1,0,0,4/4/20 23:34
US,Kentucky,Carroll,-85.12601074,38.66599534,2,0,0,4/4/20 23:34
US,Maryland,Carroll,-77.02373735,39.56453592,134,6,0,4/4/20 23:34
US,Mississippi,Carroll,-89.91994479,33.44834567,5,0,0,4/4/20 23:34
US,New Hampshire,Carroll,-71.20430216,43.87498583,17,0,0,4/4/20 23:34
US,Ohio,Carroll,-81.09178213,40.578968599999996,8,0,0,4/4/20 23:34
US,Tennessee,Carroll,-88.45189331,35.97366108,6,0,0,4/4/20 23:34
US,Virginia,Carroll,-80.73455942,36.73066666,1,0,0,4/4/20 23:34
US,Nevada,Carson City,-119.7480219,39.15509045,10,0,0,4/4/20 23:34
US,Kentucky,Carter,-83.05092385,38.31690743,1,0,0,4/4/20 23:34
US,Missouri,Carter,-90.96051322,36.94160441,3,0,0,4/4/20 23:34
US,Oklahoma,Carter,-97.28552485,34.25103751,1,0,0,4/4/20 23:34
US,Tennessee,Carter,-82.12588974,36.28969086,3,0,0,4/4/20 23:34
US,North Carolina,Carteret,-76.54120135,34.8932941,16,0,0,4/4/20 23:34
US,Minnesota,Carver,-93.80099179999999,44.82017001,10,0,0,4/4/20 23:34
US,Montana,Cascade,-111.3467922,47.30797024,11,0,0,4/4/20 23:34
US,Indiana,Cass,-86.34830753,40.76135835,4,0,0,4/4/20 23:34
US,Michigan,Cass,-85.99405727,41.91522292,6,1,0,4/4/20 23:34
US,Minnesota,Cass,-94.32603968,46.95043611,1,0,0,4/4/20 23:34
US,Missouri,Cass,-94.353399,38.64789422,22,1,0,4/4/20 23:34
US,Nebraska,Cass,-96.13971217,40.90899107,2,0,0,4/4/20 23:34
US,North Dakota,Cass,-97.24447190000001,46.93201724,48,1,0,4/4/20 23:34
US,Texas,Cass,-94.34646905,33.07499881,4,0,0,4/4/20 23:34
US,Idaho,Cassia,-113.6012409,42.28347888,4,1,0,4/4/20 23:34
